iterations,fitness,time,fevals
0,540.0,0.002730801,285
10,538.0,0.004925642,474
20,542.0,0.006866981,657
30,546.0,0.009500224,843
40,542.0,0.011662766,1025
50,548.0,0.013851239,1212
60,548.0,0.015778314,1396
70,550.0,0.01833649,1580
80,542.0,0.020986948,1765
90,550.0,0.022564509,1948
100,546.0,0.024835202,2126
110,550.0,0.02680361,2308
120,552.0,0.029263397,2496
130,550.0,0.031515614,2687
140,544.0,0.033642684,2869
150,544.0,0.035864391,3057
160,554.0,0.037576753,3242
170,548.0,0.039385549,3429
180,550.0,0.041105188,3608
190,552.0,0.048319865,3795
200,552.0,0.050325311,3983
210,546.0,0.052708679,4166
220,544.0,0.054992436,4348
230,542.0,0.057387964,4534
240,544.0,0.059593934,4719
250,544.0,0.06171114,4905
260,544.0,0.064087063,5092
270,542.0,0.066456729,5276
280,542.0,0.068606965,5463
290,544.0,0.070724507,5650
300,544.0,0.072847547,5832
310,546.0,0.076050967,6021
320,546.0,0.077972516,6203
330,546.0,0.080179191,6387
340,546.0,0.082374883,6570
350,540.0,0.084409047,6759
360,540.0,0.086297299,6944
370,542.0,0.087824667,7134
380,544.0,0.090171312,7318
390,540.0,0.092106606,7504
400,544.0,0.094176623,7690
410,540.0,0.095970854,7876
420,542.0,0.097521476,8057
430,542.0,0.099207686,8240
440,544.0,0.100813137,8424
450,542.0,0.10317011,8612
460,544.0,0.105226715,8800
470,546.0,0.107457236,8984
480,544.0,0.109670008,9172
490,550.0,0.111552507,9353
500,546.0,0.113345704,9536
510,544.0,0.115096156,9727
520,548.0,0.117159929,9906
530,550.0,0.119358185,10095
540,550.0,0.121526883,10282
550,550.0,0.123358709,10468
560,550.0,0.125426254,10653
570,550.0,0.127477731,10844
580,552.0,0.130856641,11030
590,552.0,0.132694851,11218
600,552.0,0.13493832,11405
610,554.0,0.137208033,11590
620,554.0,0.13931295,11772
630,550.0,0.1413398,11963
640,552.0,0.143168246,12148
650,550.0,0.145265788,12333
660,550.0,0.147279368,12522
670,550.0,0.149399822,12709
680,550.0,0.151498862,12892
690,554.0,0.153211988,13078
700,554.0,0.155267896,13259
710,552.0,0.157627103,13439
720,554.0,0.159609916,13619
730,554.0,0.161966618,13810
740,558.0,0.164369706,14002
750,560.0,0.171392159,14189
760,556.0,0.174202434,14378
770,558.0,0.176299998,14565
780,554.0,0.178152202,14751
790,556.0,0.180209165,14935
800,554.0,0.181997185,15121
810,556.0,0.184001212,15307
820,554.0,0.186243271,15494
830,552.0,0.189104603,15678
840,554.0,0.19133722,15866
850,554.0,0.193540126,16054
860,554.0,0.195376678,16241
870,554.0,0.196962245,16418
880,554.0,0.199175342,16601
890,552.0,0.200971814,16783
900,550.0,0.202924451,16968
910,550.0,0.20499449,17157
920,554.0,0.207512488,17349
930,554.0,0.210469928,17538
940,558.0,0.213951794,17727
950,556.0,0.216480155,17911
960,556.0,0.219115055,18096
970,554.0,0.221062626,18281
980,554.0,0.223031577,18469
990,556.0,0.225061417,18657
1000,554.0,0.227049939,18841
1010,554.0,0.22873252,19030
1020,554.0,0.230265173,19219
1030,554.0,0.231818227,19409
1040,554.0,0.233442417,19588
1050,552.0,0.236087221,19776
1060,554.0,0.238756138,19950
1070,554.0,0.241100573,20133
1080,550.0,0.243236394,20318
1090,552.0,0.24511341,20502
1100,554.0,0.246740369,20683
1110,554.0,0.248517476,20869
1120,556.0,0.250133244,21057
1130,554.0,0.25176666,21244
1140,556.0,0.253630717,21434
1150,556.0,0.25527471,21621
1160,556.0,0.257017855,21811
1170,558.0,0.258866102,22000
1180,558.0,0.26053685,22184
1190,558.0,0.26242099,22369
1200,558.0,0.264233418,22554
1210,558.0,0.266457812,22737
1220,558.0,0.268339841,22921
1230,558.0,0.2725748,23109
1240,558.0,0.274728442,23294
1250,558.0,0.276447276,23482
1260,558.0,0.27837802,23670
1270,560.0,0.280099153,23852
1280,562.0,0.284545491,24038
1290,560.0,0.286776473,24222
1300,560.0,0.288931809,24403
1310,560.0,0.295995969,24592
1320,560.0,0.29798445,24773
1330,562.0,0.300119166,24965
1340,562.0,0.302252854,25151
1350,562.0,0.304310113,25338
1360,562.0,0.306172319,25525
1370,564.0,0.307988278,25704
1380,562.0,0.310218883,25898
1390,564.0,0.312632535,26082
1400,564.0,0.314731323,26273
1410,562.0,0.316769323,26462
1420,562.0,0.318946187,26649
1430,562.0,0.321025104,26833
1440,562.0,0.323461621,27024
1450,564.0,0.325522905,27209
1460,562.0,0.327779251,27391
1470,562.0,0.330134475,27575
1480,560.0,0.332178991,27763
1490,562.0,0.334001726,27948
1500,560.0,0.335505941,28132
1510,562.0,0.33752806,28322
1520,564.0,0.339598206,28512
1530,564.0,0.34183483,28706
1540,562.0,0.343832358,28896
1550,560.0,0.346049247,29074
1560,564.0,0.347607563,29264
1570,566.0,0.350137889,29455
1580,562.0,0.352333479,29640
1590,562.0,0.354635501,29826
1600,564.0,0.357022403,30009
1610,564.0,0.358944937,30196
1620,564.0,0.360523854,30384
1630,566.0,0.362635851,30573
1640,564.0,0.365004315,30758
1650,566.0,0.367418342,30943
1660,564.0,0.369694536,31126
1670,564.0,0.371684683,31311
1680,564.0,0.373838572,31493
1690,568.0,0.376356617,31678
1700,570.0,0.378540152,31866
1710,572.0,0.380830464,32050
1720,572.0,0.383104417,32240
1730,572.0,0.385249912,32427
1740,570.0,0.387273853,32619
1750,572.0,0.388858732,32799
1760,574.0,0.391061402,32980
1770,574.0,0.393095526,33165
1780,574.0,0.39516519,33350
1790,576.0,0.397220119,33534
1800,574.0,0.399337119,33721
1810,578.0,0.401416247,33905
1820,576.0,0.403882425,34086
1830,578.0,0.405902436,34273
1840,576.0,0.408582611,34463
1850,578.0,0.41111589,34649
1860,576.0,0.416717055,34837
1870,578.0,0.418709879,35024
1880,574.0,0.420776731,35213
1890,578.0,0.422851836,35402
1900,580.0,0.425019566,35591
1910,580.0,0.427728438,35779
1920,578.0,0.430719213,35967
1930,578.0,0.433065178,36159
1940,582.0,0.435537055,36346
1950,580.0,0.437540768,36532
1960,578.0,0.439483183,36722
1970,580.0,0.441436123,36907
1980,584.0,0.443848246,37095
1990,582.0,0.445963193,37285
2000,582.0,0.453761751,37468
2010,584.0,0.456016722,37658
2020,586.0,0.457813656,37846
2030,586.0,0.459648124,38031
2040,588.0,0.463087725,38219
2050,586.0,0.465328674,38401
2060,586.0,0.467406773,38587
2070,586.0,0.469552211,38778
2080,584.0,0.471601511,38968
2090,584.0,0.473473574,39154
2100,584.0,0.476051967,39336
2110,586.0,0.481330541,39516
2120,586.0,0.48288769,39705
2130,586.0,0.487057452,39889
2140,586.0,0.489531362,40074
2150,582.0,0.491425292,40254
2160,582.0,0.493375178,40438
2170,582.0,0.495208252,40620
2180,582.0,0.497766474,40800
2190,582.0,0.500335602,40982
2200,584.0,0.502254729,41168
2210,582.0,0.504392773,41354
2220,582.0,0.506337452,41541
2230,582.0,0.508101271,41728
2240,582.0,0.509822393,41915
2250,584.0,0.511859072,42102
2260,584.0,0.513548295,42287
2270,584.0,0.515132184,42477
2280,586.0,0.516688872,42666
2290,586.0,0.518256706,42854
2300,586.0,0.519850249,43041
2310,590.0,0.521432796,43224
2320,588.0,0.523207422,43413
2330,590.0,0.525015845,43603
2340,592.0,0.527031534,43792
2350,590.0,0.528797972,43978
2360,588.0,0.530723061,44163
2370,588.0,0.532370776,44349
2380,588.0,0.533841163,44536
2390,590.0,0.535327127,44721
2400,590.0,0.536981562,44905
2410,588.0,0.538499259,45090
2420,590.0,0.541705877,45273
2430,594.0,0.543318176,45458
2440,590.0,0.545286213,45642
2450,590.0,0.546934451,45823
2460,590.0,0.548455177,46011
2470,590.0,0.550096602,46201
2480,590.0,0.551951727,46392
2490,588.0,0.553592068,46580
2500,590.0,0.55526492,46766
2510,592.0,0.556790982,46956
2520,588.0,0.558308646,47143
2530,586.0,0.559831796,47332
2540,586.0,0.561289998,47519
2550,588.0,0.562836188,47700
2560,586.0,0.564520313,47887
2570,586.0,0.566095878,48073
2580,586.0,0.567617095,48258
2590,588.0,0.569133092,48444
2600,588.0,0.570670033,48634
2610,588.0,0.572205735,48817
2620,586.0,0.573800664,49007
2630,586.0,0.57539576,49194
2640,588.0,0.576980235,49376
2650,586.0,0.578458754,49556
2660,586.0,0.58014361,49746
2670,584.0,0.581976051,49933
2680,584.0,0.583450043,50115
2690,584.0,0.584952035,50306
2700,584.0,0.586416776,50499
2710,584.0,0.587840154,50685
2720,584.0,0.589559113,50874
2730,586.0,0.591075739,51058
2740,586.0,0.592565511,51240
2750,586.0,0.594124976,51424
2760,588.0,0.595667255,51613
2770,588.0,0.597183661,51801
2780,584.0,0.598805353,51990
2790,586.0,0.600280872,52179
2800,586.0,0.602010148,52365
2810,586.0,0.603497005,52551
2820,586.0,0.605121618,52732
2830,584.0,0.606847624,52917
2840,590.0,0.608375102,53108
2850,590.0,0.609872848,53290
2860,590.0,0.611332203,53476
2870,590.0,0.612825308,53663
2880,590.0,0.614307293,53849
2890,588.0,0.616039444,54035
2900,588.0,0.61759544,54220
2910,590.0,0.619197608,54398
2920,590.0,0.620751248,54580
2930,588.0,0.622360043,54769
2940,590.0,0.62393945,54955
2950,594.0,0.625628418,55138
2960,594.0,0.627045828,55320
2970,594.0,0.628708417,55502
2980,594.0,0.633002947,55688
2990,594.0,0.634730394,55878
3000,594.0,0.636300453,56065
