iterations,fitness,time,fevals
0,536.0,0.004259232,668
10,543.0,0.008371494,1239
20,541.0,0.011826304,1842
30,541.0,0.014791335,2432
40,540.0,0.017622216,3006
50,532.0,0.020244227,3602
60,544.0,0.022835878,4169
70,534.0,0.025198758,4746
80,540.0,0.027392311,5312
90,546.0,0.029533303,5891
100,546.0,0.031932247,6466
110,552.0,0.034065422,7034
120,546.0,0.037048145,7622
130,550.0,0.039341285,8185
140,554.0,0.041826662,8764
150,554.0,0.044312215,9335
160,550.0,0.04812637,9904
170,548.0,0.05028956,10485
180,551.0,0.052427262,11050
190,550.0,0.054445447,11623
200,552.0,0.056479275,12194
210,552.0,0.05870019,12766
220,548.0,0.061118297,13348
230,544.0,0.063343122,13903
240,544.0,0.065904666,14478
250,544.0,0.068238157,15039
260,544.0,0.070545371,15616
270,542.0,0.072659327,16185
280,538.0,0.074907559,16771
290,542.0,0.077081272,17343
300,550.0,0.080521435,17913
310,548.0,0.083551288,18494
320,556.0,0.086440068,19071
330,554.0,0.08948859,19646
340,554.0,0.093021763,20231
350,550.0,0.096725849,20802
360,556.0,0.10008845,21391
370,554.0,0.102427821,21971
380,548.0,0.105595266,22561
390,544.0,0.108447524,23150
400,548.0,0.11302747,23725
410,546.0,0.116417648,24286
420,550.0,0.119252685,24862
430,558.0,0.122646022,25445
440,558.0,0.125744597,26036
450,556.0,0.128815644,26637
460,558.0,0.132477677,27216
470,564.0,0.135915029,27795
480,556.0,0.139646099,28374
490,562.0,0.143073494,28958
500,560.0,0.145544635,29543
510,554.0,0.148836004,30129
520,554.0,0.152443709,30709
530,554.0,0.155914483,31289
540,557.0,0.159521445,31868
550,558.0,0.162814821,32455
560,557.0,0.166046627,33022
570,554.0,0.16963302,33587
580,556.0,0.173252437,34155
590,554.0,0.176620441,34718
600,556.0,0.180164334,35295
610,556.0,0.184114806,35877
620,562.0,0.187551361,36458
630,560.0,0.190979442,37041
640,558.0,0.194088264,37618
650,558.0,0.197436797,38198
660,558.0,0.200500379,38778
670,566.0,0.203582219,39361
680,568.0,0.206574873,39933
690,560.0,0.210337835,40500
700,562.0,0.213594459,41077
710,564.0,0.216523423,41642
720,562.0,0.223162048,42216
730,568.0,0.227152354,42799
740,566.0,0.230295673,43380
750,564.0,0.233709248,43962
760,568.0,0.236345593,44517
770,564.0,0.239991055,45104
780,566.0,0.243618315,45681
790,568.0,0.246518463,46248
800,572.0,0.249576896,46826
810,570.0,0.25270792,47389
820,566.0,0.255925398,47967
830,566.0,0.259193053,48550
840,560.0,0.262563268,49120
850,562.0,0.266376545,49701
860,560.0,0.270701654,50269
870,556.0,0.274590041,50837
880,560.0,0.27847439,51405
890,562.0,0.28131287,51992
900,560.0,0.284313976,52559
910,556.0,0.287348983,53137
920,554.0,0.291220408,53724
930,552.0,0.29425532,54286
940,552.0,0.299492372,54868
950,552.0,0.303039203,55440
960,556.0,0.306477318,56008
970,554.0,0.310250999,56588
980,560.0,0.31382438,57155
990,560.0,0.3174628,57741
1000,564.0,0.319920704,58323
1010,570.0,0.32209195,58907
1020,562.0,0.325868455,59472
1030,568.0,0.328331518,60050
1040,564.0,0.330924195,60637
1050,570.0,0.333508738,61205
1060,564.0,0.335869178,61788
1070,560.0,0.338267775,62366
1080,564.0,0.341631327,62933
1090,568.0,0.344595436,63519
1100,566.0,0.347532949,64096
1110,572.0,0.350198491,64677
1120,570.0,0.353497936,65253
1130,576.0,0.356419834,65827
1140,574.0,0.359180538,66403
1150,572.0,0.36196478,66973
1160,576.0,0.36431377,67538
1170,576.0,0.366587679,68100
1180,574.0,0.368854381,68670
1190,572.0,0.371168405,69244
1200,568.0,0.373751323,69807
1210,568.0,0.376241387,70397
1220,572.0,0.378956238,70970
1230,570.0,0.382139651,71535
1240,572.0,0.385547715,72116
1250,570.0,0.388287725,72682
1260,570.0,0.390863133,73256
1270,568.0,0.395332877,73836
1280,570.0,0.398830045,74407
1290,570.0,0.401883044,74988
1300,572.0,0.404815076,75557
1310,574.0,0.407669965,76135
1320,566.0,0.41160902,76694
1330,566.0,0.414849427,77269
1340,568.0,0.417864251,77844
1350,572.0,0.420846125,78425
1360,570.0,0.423120616,79001
1370,568.0,0.425426357,79577
1380,568.0,0.428364097,80159
1390,568.0,0.431086798,80733
1400,574.0,0.43363032,81304
1410,576.0,0.436248685,81879
1420,574.0,0.439490613,82469
1430,582.0,0.443096475,83044
1440,578.0,0.447226759,83619
1450,580.0,0.450800942,84176
1460,580.0,0.454044978,84749
1470,574.0,0.45753023,85317
1480,586.0,0.460206412,85884
1490,574.0,0.463791361,86456
1500,574.0,0.466702531,87033
1510,568.0,0.470601372,87604
1520,570.0,0.474010447,88186
1530,564.0,0.477242384,88771
1540,572.0,0.48056256,89356
1550,572.0,0.483668119,89939
1560,568.0,0.486844609,90509
1570,562.0,0.490135287,91101
1580,566.0,0.493582854,91671
1590,568.0,0.496099185,92243
1600,566.0,0.499703901,92820
1610,566.0,0.503120993,93402
1620,568.0,0.505749638,93963
1630,570.0,0.508330918,94536
1640,574.0,0.511924798,95113
1650,574.0,0.51550465,95710
1660,570.0,0.51895882,96289
1670,578.0,0.522580252,96869
1680,576.0,0.526110619,97450
1690,572.0,0.530771743,98017
1700,570.0,0.535666317,98601
1710,568.0,0.539133724,99164
1720,567.0,0.541751771,99752
1730,568.0,0.545351688,100332
1740,561.0,0.548895605,100904
1750,566.0,0.55292198,101506
1760,566.0,0.557102624,102082
1770,564.0,0.560859151,102669
1780,566.0,0.564359275,103259
1790,566.0,0.567615795,103834
1800,566.0,0.570903663,104425
1810,558.0,0.574113848,104993
1820,564.0,0.577822335,105576
1830,564.0,0.585316296,106147
1840,558.0,0.58936319,106717
1850,560.0,0.593845266,107296
1860,562.0,0.598532356,107873
1870,560.0,0.601330976,108442
1880,560.0,0.6044217,109017
1890,564.0,0.607784103,109594
1900,564.0,0.611226948,110178
1910,558.0,0.614657572,110762
1920,558.0,0.618878827,111344
1930,566.0,0.622513991,111921
1940,566.0,0.626493484,112511
1950,566.0,0.631265809,113097
1960,558.0,0.635967273,113676
1970,562.0,0.639479813,114250
1980,564.0,0.644517106,114828
1990,566.0,0.649818122,115405
2000,566.0,0.655508012,115994
2010,566.0,0.659760523,116561
2020,576.0,0.664261339,117135
2030,570.0,0.667913482,117707
2040,570.0,0.671329262,118288
2050,574.0,0.675278771,118863
2060,572.0,0.680341152,119446
2070,578.0,0.685649321,120012
2080,576.0,0.690315098,120586
2090,568.0,0.693805661,121150
2100,562.0,0.697874041,121738
2110,560.0,0.702033836,122324
2120,558.0,0.706347268,122904
2130,562.0,0.711632324,123496
2140,564.0,0.715328176,124087
2150,558.0,0.718757834,124665
2160,556.0,0.725582911,125243
2170,556.0,0.731868445,125816
2180,558.0,0.752390543,126408
2190,554.0,0.75726107,126996
2200,550.0,0.762527653,127573
2210,560.0,0.773012671,128153
2220,556.0,0.777178141,128723
2230,560.0,0.780090591,129311
2240,558.0,0.785030387,129882
2250,556.0,0.791862078,130464
2260,554.0,0.793979662,131036
2270,552.0,0.796200649,131596
2280,550.0,0.798509334,132171
2290,552.0,0.800308068,132750
2300,554.0,0.802386399,133325
2310,554.0,0.804324799,133898
2320,554.0,0.806953474,134479
2330,554.0,0.810021934,135052
2340,558.0,0.812735016,135625
2350,558.0,0.814599376,136209
2360,558.0,0.816828272,136787
2370,558.0,0.81950823,137363
2380,558.0,0.82158011,137943
2390,562.0,0.826167368,138530
2400,559.0,0.828368302,139095
2410,559.0,0.831019597,139662
2420,562.0,0.833908112,140229
2430,561.0,0.836871595,140805
2440,562.0,0.841279721,141388
2450,562.0,0.843744996,141954
2460,564.0,0.847159325,142543
2470,560.0,0.850520245,143126
2480,563.0,0.853736069,143703
2490,562.0,0.856696248,144275
