iterations,fitness,time,fevals
0,510.0,5.65340000001e-05,11
10,510.0,0.000118044,21
20,514.0,0.000150435,31
30,518.0,0.000222968,41
40,518.0,0.000253928,51
50,518.0,0.000302736,61
60,518.0,0.000494125,71
70,518.0,0.000541537,81
80,520.0,0.000586702,91
90,520.0,0.000628705,101
100,520.0,0.000688622,111
110,524.0,0.000732403,121
120,526.0,0.000775549,131
130,526.0,0.00081648,141
140,528.0,0.00087977,151
150,532.0,0.000935156,161
160,534.0,0.000978532,171
170,534.0,0.001018183,181
180,534.0,0.001063172,191
190,540.0,0.001112883,201
200,540.0,0.001155106,211
210,540.0,0.001197082,221
220,546.0,0.00123761,231
230,546.0,0.001277514,241
240,548.0,0.001312873,251
250,552.0,0.001342412,261
260,554.0,0.001390267,271
270,554.0,0.001503679,281
280,558.0,0.001536037,291
290,560.0,0.001617561,301
300,564.0,0.001667294,311
310,564.0,0.001828183,321
320,566.0,0.001877173,331
330,570.0,0.001918701,341
340,572.0,0.001959662,351
350,574.0,0.001991749,361
360,574.0,0.00203131,371
370,578.0,0.002070212,381
380,582.0,0.002110455,391
390,588.0,0.002149678,401
400,588.0,0.002188389,411
410,588.0,0.002225658,421
420,588.0,0.002255604,431
430,590.0,0.002286363,441
440,590.0,0.002322736,451
450,592.0,0.002362232,461
460,596.0,0.002406361,471
470,598.0,0.002456639,481
480,600.0,0.002499024,491
490,600.0,0.002548577,501
500,602.0,0.002601667,511
510,602.0,0.002652503,521
520,602.0,0.00273714,531
530,604.0,0.002813072,541
540,610.0,0.002877804,551
550,614.0,0.002934829,561
560,614.0,0.002991334,571
570,614.0,0.003055059,581
580,616.0,0.003111779,591
590,618.0,0.003165894,601
600,620.0,0.003219483,611
610,620.0,0.003275868,621
620,620.0,0.003343659,631
630,622.0,0.003403546,641
640,624.0,0.003448031,651
650,626.0,0.003487853,661
660,626.0,0.003526544,671
670,630.0,0.00356832,681
680,636.0,0.003688685,691
690,636.0,0.003730148,701
700,636.0,0.003767912,711
710,636.0,0.003807749,721
720,638.0,0.003856256,731
730,640.0,0.003907676,741
740,642.0,0.003938157,751
750,644.0,0.003976283,761
760,644.0,0.004008961,771
770,644.0,0.004047479,781
780,644.0,0.004094593,791
790,646.0,0.004133015,801
800,646.0,0.004165162,811
810,648.0,0.004216391,821
820,648.0,0.004256965,831
830,650.0,0.004300625,841
840,652.0,0.004341881,851
850,656.0,0.00438394,861
860,656.0,0.004422373,871
870,656.0,0.004461045,881
880,658.0,0.004500102,891
890,658.0,0.004594801,901
900,660.0,0.004633595,911
910,662.0,0.004675589,921
920,662.0,0.004717334,931
930,664.0,0.004756102,941
940,664.0,0.00481211,951
950,664.0,0.004850489,961
960,668.0,0.00488971,971
970,668.0,0.004929971,981
980,668.0,0.004968003,991
990,668.0,0.005015107,1001
1000,668.0,0.00505209,1011
1010,668.0,0.005130679,1021
1020,668.0,0.005162843,1031
1030,668.0,0.005207011,1041
1040,670.0,0.005237693,1051
1050,670.0,0.005274406,1061
1060,674.0,0.005306888,1071
1070,674.0,0.00534461,1081
1080,674.0,0.00539573,1091
1090,676.0,0.0054267,1101
1100,676.0,0.005463181,1111
1110,676.0,0.005513588,1121
1120,676.0,0.005564421,1131
1130,678.0,0.005608097,1141
1140,678.0,0.005654884,1151
1150,678.0,0.005731856,1161
1160,678.0,0.005768775,1171
1170,680.0,0.005806681,1181
1180,680.0,0.005844163,1191
1190,680.0,0.005884502,1201
1200,682.0,0.005925847,1211
1210,682.0,0.005958895,1221
1220,686.0,0.005994155,1231
1230,686.0,0.006028522,1241
1240,688.0,0.006061677,1251
1250,688.0,0.006094613,1261
1260,688.0,0.006128492,1271
1270,688.0,0.006158669,1281
1280,688.0,0.006189727,1291
1290,688.0,0.006219125,1301
1300,690.0,0.006248012,1311
1310,690.0,0.00630296,1321
1320,690.0,0.006337288,1331
1330,690.0,0.006374767,1341
1340,692.0,0.006422592,1351
1350,692.0,0.006463906,1361
1360,694.0,0.006521054,1371
1370,694.0,0.00656928,1381
1380,694.0,0.00661745,1391
1390,694.0,0.006669732,1401
1400,694.0,0.006706054,1411
1410,694.0,0.006767188,1421
1420,694.0,0.006817692,1431
1430,694.0,0.006866094,1441
1440,694.0,0.006911142,1451
1450,696.0,0.00697973,1461
1460,696.0,0.007033153,1471
1470,698.0,0.007095627,1481
1480,700.0,0.007138796,1491
1490,700.0,0.00718225,1501
1500,700.0,0.007229717,1511
1510,700.0,0.007268749,1521
1520,702.0,0.007316658,1531
1530,702.0,0.007355526,1541
1540,704.0,0.007416244,1551
1550,706.0,0.007473028,1561
1560,706.0,0.007518759,1571
1570,708.0,0.007600385,1581
1580,708.0,0.007632368,1591
1590,708.0,0.007663228,1601
1600,708.0,0.007703138,1611
1610,708.0,0.007736018,1621
1620,708.0,0.007776037,1631
1630,709.0,0.00780924,1641
1640,709.0,0.007840833,1651
1650,711.0,0.007874271,1661
1660,711.0,0.007909786,1671
1670,711.0,0.007952336,1681
1680,711.0,0.007996661,1691
1690,711.0,0.008039859,1701
1700,711.0,0.008078632,1711
1710,711.0,0.008115799,1721
1720,713.0,0.008153374,1731
1730,713.0,0.008198503,1741
1740,715.0,0.008235212,1751
1750,715.0,0.0082727,1761
1760,715.0,0.00831143,1771
1770,715.0,0.008352846,1781
1780,717.0,0.008410059,1791
1790,717.0,0.008448555,1801
1800,717.0,0.008485369,1811
1810,717.0,0.008522797,1821
1820,717.0,0.008569508,1831
1830,717.0,0.00862399,1841
1840,717.0,0.008691544,1851
1850,717.0,0.008740658,1861
1860,717.0,0.008785891,1871
1870,721.0,0.008829247,1881
1880,721.0,0.008909804,1891
1890,721.0,0.008972876,1901
1900,721.0,0.009030692,1911
1910,721.0,0.009111768,1921
1920,721.0,0.009161018,1931
1930,723.0,0.009206722,1941
1940,725.0,0.009257232,1951
1950,731.0,0.009302938,1961
1960,733.0,0.009342544,1971
1970,733.0,0.009381767,1981
1980,733.0,0.009416637,1991
1990,733.0,0.009516478,2001
2000,733.0,0.009551389,2011
2010,733.0,0.009606389,2021
2020,733.0,0.009649268,2031
2030,733.0,0.009686463,2041
2040,733.0,0.009738326,2051
2050,733.0,0.009780475,2061
2060,733.0,0.009817101,2071
2070,733.0,0.009863652,2081
2080,733.0,0.009913526,2091
2090,733.0,0.00996352,2101
2100,733.0,0.010014958,2111
2110,733.0,0.010062175,2121
2120,735.0,0.010111538,2131
2130,735.0,0.010159815,2141
2140,735.0,0.010213185,2151
2150,735.0,0.010274682,2161
2160,735.0,0.010327052,2171
2170,739.0,0.010374974,2181
2180,739.0,0.010424708,2191
2190,739.0,0.010473988,2201
2200,739.0,0.010545108,2211
2210,739.0,0.010598873,2221
2220,741.0,0.010650356,2231
2230,741.0,0.01070634,2241
2240,741.0,0.010748799,2251
2250,743.0,0.010794996,2261
2260,743.0,0.01089718,2271
2270,743.0,0.010946948,2281
2280,743.0,0.010988726,2291
2290,743.0,0.011064034,2301
2300,743.0,0.011107175,2311
2310,747.0,0.01115614,2321
2320,749.0,0.01120009,2331
2330,749.0,0.011235561,2341
2340,749.0,0.011270531,2351
2350,749.0,0.011309556,2361
2360,749.0,0.011351634,2371
2370,749.0,0.011387527,2381
2380,749.0,0.011422317,2391
2390,749.0,0.011456229,2401
2400,751.0,0.011496877,2411
2410,751.0,0.011556417,2421
2420,751.0,0.011597969,2431
2430,751.0,0.011641626,2441
2440,751.0,0.011681032,2451
2450,751.0,0.011723893,2461
2460,753.0,0.011774612,2471
2470,753.0,0.011810856,2481
2480,753.0,0.01184816,2491
2490,755.0,0.011887631,2501
2500,755.0,0.011930863,2511
2510,755.0,0.011968486,2521
2520,755.0,0.0120056,2531
2530,755.0,0.012050712,2541
2540,755.0,0.01209291,2551
2550,755.0,0.012132943,2561
2560,755.0,0.012176626,2571
2570,757.0,0.012226938,2581
2580,757.0,0.012269302,2591
2590,757.0,0.012310977,2601
2600,757.0,0.012352162,2611
2610,757.0,0.012402116,2621
2620,757.0,0.012467472,2631
2630,757.0,0.012510069,2641
2640,757.0,0.01257078,2651
2650,757.0,0.012614063,2661
2660,757.0,0.012656078,2671
2670,759.0,0.012706509,2681
2680,759.0,0.012751196,2691
2690,759.0,0.012792667,2701
2700,759.0,0.012834289,2711
2710,759.0,0.012887257,2721
2720,759.0,0.012948565,2731
2730,761.0,0.012995085,2741
2740,761.0,0.013048243,2751
2750,761.0,0.013093451,2761
2760,761.0,0.013147784,2771
2770,761.0,0.013190817,2781
2780,761.0,0.013233781,2791
2790,761.0,0.013272374,2801
2800,761.0,0.013309162,2811
2810,761.0,0.013346822,2821
2820,763.0,0.013401109,2831
2830,763.0,0.013454716,2841
2840,763.0,0.01348865,2851
2850,763.0,0.013531543,2861
2860,763.0,0.013571972,2871
2870,763.0,0.013612982,2881
2880,763.0,0.013678473,2891
2890,763.0,0.013729429,2901
2900,763.0,0.013777313,2911
2910,763.0,0.013834856,2921
2920,763.0,0.013889789,2931
2930,763.0,0.013953725,2941
2940,763.0,0.014020224,2951
2950,763.0,0.014078421,2961
2960,763.0,0.014137752,2971
2970,763.0,0.014206189,2981
2980,763.0,0.014275804,2991
2990,763.0,0.014346801,3001
3000,763.0,0.014402988,3011
