iterations,fitness,time,fevals
0,557.0,17.188826079,1000
10,594.0,33.335448771,2100
20,660.0,48.467131747,3200
30,696.0,61.898434427,4300
40,734.0,74.428423363,5400
50,752.0,86.429097832,6500
60,754.0,98.517954993,7600
70,766.0,109.65994696,8700
80,760.0,120.812709496,9800
90,762.0,131.53541627,10900
100,760.0,142.233767562,12000
110,762.0,152.924981502,13100
120,760.0,163.597309396,14200
130,762.0,173.957296945,15300
140,762.0,184.757169827,16400
150,762.0,195.374376417,17500
160,760.0,206.018294326,18600
170,760.0,216.384680034,19700
180,762.0,227.492006656,20800
190,762.0,238.16458451,21900
200,762.0,248.620341786,23000
210,762.0,259.572765289,24100
220,760.0,270.098210161,25200
230,762.0,280.553499968,26300
240,760.0,291.522826655,27400
250,762.0,302.090823952,28500
260,764.0,312.68226349,29600
270,762.0,323.378920546,30700
280,762.0,334.105565935,31800
290,762.0,344.444709132,32900
300,762.0,354.746252017,34000
310,764.0,365.004735548,35100
320,762.0,375.382433742,36200
330,760.0,385.514210869,37300
340,762.0,395.76802882,38400
350,762.0,406.228639181,39500
360,762.0,416.580963368,40600
370,762.0,427.020324189,41700
380,762.0,437.752746457,42800
390,762.0,447.935941467,43900
400,762.0,458.419822189,45000
410,762.0,468.779189476,46100
420,762.0,479.498756443,47200
430,762.0,489.849180272,48300
440,762.0,500.478506372,49400
450,764.0,511.043837096,50500
460,762.0,522.158212529,51600
470,762.0,532.969086005,52700
480,762.0,545.038873297,53800
490,760.0,555.977116012,54900
500,760.0,566.352738201,56000
510,762.0,576.978599237,57100
520,762.0,587.710495703,58200
530,760.0,598.189170205,59300
540,762.0,609.134495005,60400
550,760.0,619.59195469,61500
560,762.0,630.015555221,62600
570,760.0,640.624041506,63700
580,762.0,651.155150772,64800
590,760.0,661.802526302,65900
600,760.0,672.573288114,67000
610,760.0,683.135634577,68100
620,762.0,693.571440744,69200
630,762.0,704.01752351,70300
640,762.0,714.666383915,71400
650,760.0,725.248833514,72500
660,762.0,736.132333667,73600
670,762.0,746.710460438,74700
680,764.0,756.963762398,75800
690,760.0,767.864452044,76900
700,762.0,778.377716542,78000
710,762.0,788.959745349,79100
720,762.0,799.610175096,80200
