iterations,fitness,time,fevals
0,69.0,0.109759515,1000
10,78.0,0.210804164,2100
20,78.0,0.330211178,3200
30,78.0,0.457138104,4300
40,79.0,0.531691349,5400
50,78.0,0.601401701,6500
60,79.0,0.679253574,7600
70,79.0,0.800256412,8700
80,78.0,0.880233872,9800
90,78.0,0.949719334,10900
100,78.0,1.021340993,12000
110,78.0,1.091825031,13100
120,78.0,1.177095296,14200
130,79.0,1.286771533,15300
140,78.0,1.384617229,16400
150,78.0,1.46958344,17500
160,79.0,1.525498667,18600
170,79.0,1.592541054,19700
180,79.0,1.648908525,20800
190,79.0,1.719886096,21900
200,79.0,1.800903902,23000
210,79.0,1.888604032,24100
220,79.0,1.956939282,25200
230,79.0,2.030152376,26300
240,79.0,2.13149569,27400
250,78.0,2.218444083,28500
260,78.0,2.297761918,29600
270,79.0,2.382394507,30700
280,78.0,2.460002485,31800
290,79.0,2.541126431,32900
300,78.0,2.593778731,34000
310,79.0,2.640357435,35100
320,78.0,2.687006663,36200
330,79.0,2.733560175,37300
340,78.0,2.785520557,38400
350,78.0,2.834413048,39500
360,78.0,2.882095605,40600
370,78.0,2.927845886,41700
380,78.0,2.975335879,42800
390,79.0,3.023019614,43900
400,79.0,3.108862703,45000
410,78.0,3.190535883,46100
420,79.0,3.318405807,47200
430,79.0,3.399632902,48300
440,79.0,3.476419207,49400
450,79.0,3.537182453,50500
460,78.0,3.597745786,51600
470,79.0,3.656600064,52700
480,79.0,3.715802728,53800
490,78.0,3.780817076,54900
500,78.0,3.83936441,56000
510,79.0,3.889684578,57100
520,79.0,3.939287432,58200
530,79.0,4.00193166,59300
540,79.0,4.087569916,60400
550,79.0,4.197850029,61500
560,79.0,4.299760254,62600
570,79.0,4.386586669,63700
580,78.0,4.430052501,64800
590,78.0,4.477370688,65900
600,79.0,4.525098219,67000
610,79.0,4.571464291,68100
620,79.0,4.619027037,69200
630,78.0,4.665591955,70300
640,79.0,4.714594667,71400
650,79.0,4.765489632,72500
660,78.0,4.812736017,73600
670,79.0,4.861208744,74700
680,78.0,4.907319674,75800
690,78.0,4.955226322,76900
700,78.0,5.020908741,78000
710,78.0,5.109775761,79100
720,78.0,5.226242229,80200
730,78.0,5.31624204,81300
740,78.0,5.37530313,82400
750,79.0,5.424781228,83500
760,79.0,5.473880064,84600
770,78.0,5.535389941,85700
780,79.0,5.600363435,86800
790,78.0,5.657120197,87900
800,79.0,5.710332299,89000
810,78.0,5.763492694,90100
820,79.0,5.822915045,91200
830,78.0,5.88387106,92300
840,78.0,5.936995633,93400
850,79.0,6.015724932,94500
860,78.0,6.106687912,95600
870,78.0,6.191696603,96700
880,78.0,6.27850941,97800
890,78.0,6.335245412,98900
900,79.0,6.381582587,100000
910,79.0,6.429319353,101100
920,79.0,6.475967896,102200
930,79.0,6.522974876,103300
940,78.0,6.569069677,104400
950,79.0,6.61547256,105500
960,79.0,6.661557322,106600
970,78.0,6.707841373,107700
980,79.0,6.764498585,108800
990,79.0,6.813684763,109900
1000,79.0,6.860124922,111000
1010,79.0,6.90836609,112100
1020,79.0,6.969889957,113200
1030,78.0,7.059472937,114300
1040,78.0,7.151994743,115400
1050,78.0,7.244766346,116500
1060,79.0,7.312708263,117600
1070,79.0,7.364313263,118700
1080,79.0,7.418039512,119800
1090,79.0,7.471105402,120900
1100,78.0,7.519658397,122000
1110,78.0,7.568466639,123100
1120,78.0,7.615997431,124200
1130,79.0,7.663459323,125300
1140,79.0,7.715778133,126400
1150,79.0,7.767814987,127500
1160,79.0,7.816903833,128600
1170,79.0,7.865635459,129700
1180,78.0,7.915287259,130800
1190,78.0,8.003372045,131900
1200,79.0,8.095097134,133000
1210,79.0,8.179418015,134100
1220,78.0,8.268027925,135200
1230,79.0,8.320997112,136300
1240,79.0,8.370218744,137400
1250,78.0,8.420931957,138500
1260,78.0,8.471005326,139600
1270,78.0,8.522761515,140700
1280,78.0,8.573295355,141800
1290,78.0,8.622759713,142900
1300,79.0,8.675999714,144000
1310,79.0,8.730701305,145100
1320,79.0,8.784845756,146200
1330,79.0,8.833595505,147300
1340,78.0,8.886429957,148400
1350,78.0,8.973953818,149500
1360,79.0,9.061373929,150600
1370,79.0,9.147765736,151700
1380,78.0,9.236064836,152800
1390,79.0,9.311470019,153900
1400,79.0,9.388443375,155000
1410,79.0,9.444360762,156100
1420,78.0,9.492881376,157200
1430,79.0,9.541023116,158300
1440,78.0,9.589298646,159400
1450,78.0,9.646166954,160500
1460,79.0,9.698153514,161600
1470,78.0,9.752317749,162700
1480,78.0,9.802139428,163800
1490,78.0,9.854905526,164900
1500,78.0,9.930623284,166000
1510,78.0,10.020830961,167100
1520,78.0,10.117016743,168200
1530,79.0,10.216554742,169300
1540,78.0,10.266191412,170400
1550,78.0,10.314320166,171500
1560,78.0,10.364159921,172600
1570,79.0,10.419393251,173700
1580,79.0,10.473713142,174800
1590,78.0,10.525939222,175900
1600,79.0,10.587022425,177000
1610,78.0,10.642493076,178100
1620,78.0,10.695778006,179200
1630,79.0,10.749350577,180300
1640,79.0,10.802011193,181400
1650,78.0,10.850954498,182500
1660,78.0,10.946874172,183600
1670,78.0,11.036176012,184700
1680,78.0,11.121447054,185800
1690,79.0,11.205867562,186900
1700,78.0,11.272352934,188000
1710,78.0,11.329955522,189100
1720,78.0,11.383722667,190200
1730,79.0,11.433107376,191300
1740,79.0,11.481157507,192400
1750,79.0,11.529654168,193500
1760,78.0,11.582860216,194600
1770,80.0,11.643919331,195700
1780,78.0,11.703320266,196800
1790,79.0,11.766641791,197900
1800,79.0,11.81646322,199000
1810,79.0,11.890270441,200100
1820,78.0,11.985575816,201200
1830,78.0,12.065738501,202300
1840,79.0,12.15537312,203400
1850,78.0,12.235089244,204500
1860,78.0,12.286864873,205600
1870,78.0,12.336866644,206700
1880,79.0,12.385720637,207800
1890,78.0,12.433757244,208900
1900,78.0,12.482206394,210000
1910,79.0,12.531071457,211100
1920,79.0,12.581982617,212200
1930,79.0,12.630936762,213300
1940,78.0,12.682110641,214400
1950,78.0,12.739093451,215500
1960,79.0,12.793295053,216600
1970,78.0,12.89768808,217700
1980,78.0,13.016594132,218800
1990,79.0,13.106446795,219900
2000,78.0,13.194468866,221000
2010,78.0,13.260896246,222100
2020,78.0,13.317966181,223200
2030,79.0,13.374733825,224300
2040,78.0,13.434228476,225400
2050,80.0,13.491244594,226500
2060,78.0,13.547767166,227600
2070,78.0,13.611466495,228700
2080,79.0,13.670411574,229800
2090,78.0,13.738473969,230900
2100,78.0,13.814294587,232000
2110,78.0,13.912175142,233100
2120,78.0,14.026343432,234200
2130,79.0,14.166772757,235300
2140,78.0,14.224144272,236400
2150,79.0,14.274919693,237500
2160,78.0,14.325350148,238600
2170,79.0,14.373838839,239700
2180,78.0,14.422465669,240800
2190,79.0,14.470675529,241900
2200,78.0,14.519817501,243000
2210,79.0,14.568201613,244100
2220,78.0,14.616490212,245200
2230,80.0,14.666328312,246300
2240,79.0,14.728430225,247400
2250,79.0,14.7964725,248500
2260,79.0,14.912352858,249600
2270,79.0,15.020954244,250700
2280,78.0,15.11446892,251800
2290,79.0,15.193983979,252900
2300,78.0,15.255784889,254000
2310,79.0,15.314119811,255100
2320,78.0,15.366702682,256200
2330,79.0,15.415350015,257300
2340,79.0,15.464567185,258400
2350,79.0,15.514935467,259500
2360,80.0,15.566189321,260600
2370,80.0,15.61543347,261700
2380,80.0,15.664035258,262800
2390,80.0,15.723710582,263900
2400,79.0,15.815995152,265000
2410,79.0,15.912665994,266100
2420,79.0,15.999676234,267200
2430,79.0,16.076336305,268300
2440,79.0,16.144731267,269400
2450,79.0,16.220739174,270500
2460,80.0,16.271743555,271600
2470,80.0,16.321083868,272700
2480,79.0,16.369872158,273800
2490,80.0,16.417833523,274900
2500,79.0,16.468574399,276000
2510,80.0,16.520117052,277100
2520,80.0,16.569293634,278200
2530,79.0,16.617358487,279300
2540,79.0,16.668270998,280400
2550,79.0,16.742009515,281500
2560,79.0,16.84053535,282600
2570,79.0,16.931451833,283700
2580,80.0,17.025467635,284800
2590,80.0,17.14162948,285900
2600,79.0,17.205457378,287000
2610,79.0,17.266520848,288100
2620,79.0,17.320316958,289200
2630,80.0,17.368592847,290300
2640,79.0,17.41583322,291400
2650,79.0,17.461916622,292500
2660,79.0,17.506802894,293600
2670,80.0,17.554884245,294700
2680,79.0,17.602409722,295800
2690,79.0,17.65477053,296900
2700,79.0,17.728862712,298000
2710,79.0,17.820034047,299100
2720,79.0,17.896833845,300200
2730,79.0,17.987584128,301300
2740,79.0,18.054301404,302400
2750,79.0,18.102791725,303500
2760,79.0,18.150701751,304600
2770,79.0,18.199027129,305700
2780,79.0,18.255067552,306800
2790,79.0,18.304135152,307900
2800,80.0,18.352312856,309000
2810,79.0,18.399651455,310100
2820,80.0,18.447899039,311200
2830,79.0,18.495468968,312300
2840,80.0,18.546171168,313400
2850,79.0,18.594209892,314500
2860,80.0,18.654430759,315600
2870,80.0,18.743480854,316700
2880,79.0,18.837271122,317800
2890,79.0,18.967280153,318900
2900,79.0,19.057539967,320000
2910,79.0,19.124799874,321100
2920,80.0,19.190631189,322200
2930,79.0,19.251678194,323300
2940,79.0,19.301731369,324400
2950,79.0,19.356074374,325500
2960,79.0,19.415716437,326600
2970,79.0,19.470540162,327700
2980,79.0,19.519212227,328800
2990,79.0,19.568695973,329900
3000,79.0,19.615279114,331000
