iterations,fitness,time,fevals
0,51.0,0.000698113,282
10,52.0,0.001269026,465
20,54.0,0.001831054,649
30,56.0,0.002371853,837
40,55.0,0.003467255,1021
50,54.0,0.004055897,1210
60,53.0,0.004681535,1401
70,55.0,0.005514064,1588
80,57.0,0.005988922,1774
90,57.0,0.006465843,1960
100,57.0,0.00693909700001,2148
110,57.0,0.00754165000001,2328
120,56.0,0.00812467800001,2519
130,56.0,0.00890538600001,2702
140,55.0,0.010120466,2885
150,55.0,0.010630688,3074
160,55.0,0.011095638,3258
170,56.0,0.01156233,3445
180,58.0,0.012129649,3630
190,56.0,0.012587638,3814
200,57.0,0.013061659,3998
210,58.0,0.013528614,4179
220,58.0,0.01400897,4368
230,59.0,0.014481964,4543
240,58.0,0.014943303,4727
250,59.0,0.015466092,4915
260,58.0,0.015947531,5103
270,58.0,0.01639788,5292
280,59.0,0.016867055,5478
290,60.0,0.017337938,5664
300,61.0,0.017815303,5849
310,60.0,0.018415185,6034
320,60.0,0.018934031,6217
330,60.0,0.019401944,6398
340,62.0,0.019934296,6588
350,62.0,0.020476898,6777
360,62.0,0.020999704,6961
370,62.0,0.021486035,7146
380,63.0,0.021937038,7330
390,62.0,0.022369984,7518
400,63.0,0.022817505,7705
410,64.0,0.023271357,7900
420,64.0,0.023767099,8088
430,64.0,0.024201267,8271
440,64.0,0.024607968,8458
450,65.0,0.025063229,8645
460,65.0,0.025485038,8834
470,65.0,0.025928486,9022
480,65.0,0.026349785,9206
490,64.0,0.026915645,9386
500,64.0,0.027443652,9570
510,64.0,0.027978328,9756
520,66.0,0.028447277,9941
530,66.0,0.028911994,10130
540,66.0,0.029470844,10315
550,65.0,0.029923858,10499
560,65.0,0.030381368,10682
570,66.0,0.03084706,10868
580,66.0,0.031303282,11050
590,66.0,0.031754811,11244
600,67.0,0.032210628,11431
610,67.0,0.032675996,11617
620,66.0,0.033136408,11798
630,66.0,0.033598152,11988
640,66.0,0.034082958,12175
650,66.0,0.034594822,12367
660,67.0,0.035089174,12550
670,66.0,0.03568141,12732
680,66.0,0.036255502,12914
690,67.0,0.036909913,13101
700,67.0,0.037475857,13286
710,66.0,0.038096707,13477
720,67.0,0.03868179,13661
730,67.0,0.039282228,13848
740,66.0,0.039754384,14036
750,66.0,0.040237615,14225
760,65.0,0.04069885,14410
770,66.0,0.041184544,14596
780,67.0,0.041666995,14786
790,67.0,0.042177741,14978
800,66.0,0.042870256,15166
810,66.0,0.04336129,15349
820,67.0,0.043991376,15531
830,66.0,0.044538935,15721
840,66.0,0.045262919,15906
850,65.0,0.045803515,16092
860,67.0,0.046282587,16277
870,68.0,0.046734788,16464
880,67.0,0.051791961,16654
890,68.0,0.052350045,16838
900,67.0,0.052794252,17020
910,67.0,0.053225157,17207
920,67.0,0.053660396,17388
930,66.0,0.054149417,17572
940,67.0,0.054634712,17750
950,68.0,0.055201277,17939
960,67.0,0.055797353,18127
970,67.0,0.05627581,18316
980,66.0,0.056865554,18508
990,66.0,0.057486285,18696
1000,66.0,0.058109988,18883
1010,67.0,0.058570635,19066
1020,67.0,0.059001168,19251
1030,67.0,0.059585646,19440
1040,67.0,0.060026383,19626
1050,67.0,0.060454286,19801
1060,66.0,0.060900383,19989
1070,66.0,0.061338576,20175
1080,66.0,0.061779912,20356
1090,67.0,0.062330658,20540
1100,67.0,0.062811133,20732
1110,65.0,0.063298216,20918
1120,67.0,0.063845031,21107
1130,66.0,0.064374255,21297
1140,67.0,0.064933763,21482
1150,67.0,0.06545411,21675
1160,67.0,0.065987061,21860
1170,69.0,0.066482038,22047
1180,67.0,0.066936555,22235
1190,67.0,0.067355967,22412
1200,67.0,0.067822648,22602
1210,67.0,0.068327142,22789
1220,67.0,0.068846564,22978
1230,68.0,0.069323661,23164
1240,68.0,0.069757115,23351
1250,68.0,0.070266501,23533
1260,69.0,0.070799817,23718
1270,68.0,0.071249267,23898
1280,68.0,0.071782557,24082
1290,69.0,0.072243004,24261
1300,68.0,0.072716947,24446
1310,68.0,0.073194765,24636
