iterations,fitness,time,fevals
0,42.0,2.86460000005e-05,11
10,43.0,5.29080000007e-05,21
20,45.0,7.33539999995e-05,31
30,46.0,9.65849999996e-05,41
40,46.0,0.000119099999999,51
50,48.0,0.000141167999999,61
60,52.0,0.00016722,71
70,52.0,0.000192854,81
80,54.0,0.000216474999998,91
90,56.0,0.000241009,101
100,58.0,0.00026695,111
110,58.0,0.000330740000001,121
120,58.0,0.000357697,131
130,60.0,0.000385302,141
140,64.0,0.00042202,151
150,65.0,0.000457839000001,161
160,65.0,0.000488545000001,171
170,67.0,0.000516737,181
180,69.0,0.000546563,191
190,69.0,0.000576025999999,201
200,72.0,0.000600814,211
210,72.0,0.000629956999999,221
220,73.0,0.000656670999998,231
230,75.0,0.000680536999997,241
240,75.0,0.000702860999997,251
250,75.0,0.000725345999998,261
260,75.0,0.000747911999998,271
270,75.0,0.000775876999997,281
280,75.0,0.000816352999996,291
290,76.0,0.000888807999996,301
300,76.0,0.000915933999996,311
310,76.0,0.000945253999996,321
320,76.0,0.000978084999996,331
330,76.0,0.001019181,341
340,76.0,0.001048865,351
350,76.0,0.001076027,361
360,76.0,0.001103228,371
370,77.0,0.001173644,381
380,77.0,0.00119370099999,391
390,78.0,0.00123758199999,401
400,79.0,0.00126466799999,411
410,79.0,0.00129535399999,421
420,79.0,0.00132123399999,431
430,79.0,0.00134571399999,441
440,79.0,0.00137128799999,451
450,79.0,0.00139435199999,461
460,79.0,0.00142060199999,471
470,79.0,0.00144979399999,481
480,79.0,0.00147365099999,491
490,79.0,0.00149476099999,501
500,79.0,0.00151557699999,511
510,79.0,0.00154942899999,521
520,79.0,0.00163967499999,531
530,79.0,0.00167066899999,541
540,79.0,0.00172969899999,551
550,79.0,0.00176135199999,561
560,79.0,0.00178814499999,571
570,79.0,0.00181484499999,581
580,79.0,0.00184816599999,591
590,79.0,0.00187786299999,601
600,79.0,0.00190442399999,611
610,79.0,0.00193696699999,621
620,79.0,0.00196393199999,631
630,79.0,0.00198884799999,641
640,79.0,0.00201128199999,651
650,79.0,0.00203711199999,661
660,79.0,0.00205464699999,671
670,79.0,0.00207425899999,681
680,79.0,0.00209200799999,691
690,79.0,0.00210777799999,701
700,79.0,0.00211927599999,711
710,80.0,0.00213447799999,721
720,80.0,0.00214902499999,731
730,80.0,0.00216948399999,741
740,80.0,0.00218037099999,751
750,80.0,0.00219333799999,761
760,80.0,0.00220499899999,771
770,80.0,0.00222435899999,781
780,80.0,0.00224149499999,791
790,80.0,0.00226285799999,801
800,80.0,0.00228824399999,811
810,80.0,0.00232327699999,821
820,80.0,0.00236520199999,831
830,80.0,0.00239597699999,841
840,80.0,0.00242436999999,851
850,80.0,0.00245247199999,861
860,80.0,0.00247924099999,871
870,80.0,0.00250660699999,881
880,80.0,0.00253441299999,891
890,80.0,0.00256557499999,901
900,80.0,0.00259327999999,911
910,80.0,0.00262684899999,921
920,80.0,0.00265903799999,931
930,80.0,0.00268338499999,941
940,80.0,0.00276018999999,951
950,80.0,0.00278530999999,961
960,80.0,0.00281018499999,971
970,80.0,0.00283535499999,981
980,80.0,0.00285884099999,991
990,80.0,0.00288485199999,1001
1000,80.0,0.00291373499999,1011
1010,80.0,0.00294253899999,1021
1020,80.0,0.00297334499999,1031
1030,80.0,0.00300038099999,1041
1040,80.0,0.00302556699999,1051
1050,80.0,0.00305473299999,1061
1060,80.0,0.00309028899999,1071
1070,80.0,0.00311231599999,1081
1080,80.0,0.00314343499999,1091
1090,80.0,0.00316630899999,1101
1100,80.0,0.00318782299999,1111
1110,80.0,0.00321003199999,1121
1120,80.0,0.00324238199999,1131
1130,80.0,0.00326864999999,1141
1140,80.0,0.00329459599999,1151
1150,80.0,0.00332324699998,1161
1160,80.0,0.00334557799999,1171
1170,80.0,0.00337194499998,1181
1180,80.0,0.00339474899998,1191
1190,80.0,0.00341496599998,1201
1200,80.0,0.00343534399998,1211
1210,80.0,0.00346546399998,1221
1220,80.0,0.00348732299998,1231
1230,80.0,0.00351031599998,1241
1240,80.0,0.00353310399998,1251
1250,80.0,0.00355616699999,1261
1260,80.0,0.00357763799999,1271
1270,80.0,0.00360316599999,1281
1280,80.0,0.00362976299999,1291
1290,80.0,0.00365422199999,1301
1300,80.0,0.00368300499998,1311
1310,80.0,0.00371443399998,1321
