iterations,fitness,time,fevals
0,53.0,0.000933267999997,674
10,51.0,0.002680581,1258
20,53.0,0.003655392,1827
30,56.0,0.004506969,2404
40,56.0,0.005324279,2984
50,57.0,0.006191567,3572
60,57.0,0.007010781,4146
70,59.0,0.007842916,4727
80,61.0,0.008727685,5307
90,61.0,0.009598501,5900
100,62.0,0.010451404,6472
110,64.0,0.011289355,7056
120,65.0,0.012106854,7616
130,66.0,0.012899201,8194
140,65.0,0.013705451,8768
150,64.0,0.014569508,9340
160,63.0,0.015464774,9916
170,62.0,0.016262364,10488
180,64.0,0.017645102,11049
190,64.0,0.018515756,11618
200,64.0,0.019356569,12204
210,65.0,0.020221066,12775
220,66.0,0.021240788,13364
230,66.0,0.022030405,13945
240,67.0,0.022789451,14519
250,64.0,0.025747865,15114
260,66.0,0.027084127,15693
270,65.0,0.028587021,16287
280,70.0,0.030057768,16861
290,67.0,0.031584202,17434
300,67.0,0.033180338,18012
310,67.0,0.033954258,18603
320,67.0,0.03482668,19168
330,69.0,0.035685305,19761
340,69.0,0.043042215,20337
350,69.0,0.04391046,20908
360,70.0,0.045485206,21486
370,72.0,0.047694207,22057
380,72.0,0.048465832,22627
390,69.0,0.049372817,23196
400,71.0,0.051576369,23784
410,69.0,0.052328227,24360
420,68.0,0.053116371,24924
430,71.0,0.053911388,25496
440,68.0,0.054685242,26076
450,66.0,0.055595345,26655
460,68.0,0.05742031,27235
470,67.0,0.059162412,27816
480,69.0,0.060037345,28378
490,70.0,0.061070402,28965
500,70.0,0.063291614,29540
510,69.0,0.06513465,30126
520,70.0,0.065999091,30715
530,70.0,0.067225434,31285
540,69.0,0.068004748,31855
550,71.0,0.069129519,32431
560,70.0,0.072321555,33016
570,68.0,0.074038574,33583
580,67.0,0.074912907,34160
590,68.0,0.076208588,34733
600,65.0,0.077139272,35307
610,65.0,0.078388423,35869
620,65.0,0.079376318,36458
630,66.0,0.08021314,37042
640,66.0,0.081164216,37626
650,66.0,0.082115876,38190
660,67.0,0.083779251,38765
670,68.0,0.085315878,39342
680,67.0,0.086056455,39905
690,66.0,0.08679248,40468
700,66.0,0.087522911,41032
710,66.0,0.088286411,41590
720,65.0,0.089077564,42182
730,67.0,0.089866589,42745
740,66.0,0.090643426,43310
750,64.0,0.095348469,43904
760,66.0,0.096725107,44486
770,67.0,0.097874734,45058
780,66.0,0.098640378,45627
790,69.0,0.099411748,46228
800,67.0,0.100163446,46823
810,67.0,0.10091639,47397
820,67.0,0.101680863,47966
830,69.0,0.102486275,48525
840,69.0,0.1035826,49103
850,69.0,0.104351308,49675
860,68.0,0.10514461,50256
870,66.0,0.105904279,50825
880,69.0,0.106669322,51391
890,67.0,0.108002655,51966
900,68.0,0.108827291,52544
910,67.0,0.109727593,53112
920,67.0,0.111052157,53689
930,68.0,0.112614547,54260
940,65.0,0.113406567,54846
950,64.0,0.114586483,55428
960,66.0,0.115905289,55991
970,66.0,0.11744108,56570
980,65.0,0.118214883,57148
990,65.0,0.119246138,57728
1000,64.0,0.120110656,58296
1010,67.0,0.121662746,58869
1020,66.0,0.122987482,59443
1030,65.0,0.124831466,60008
1040,67.0,0.125626799,60587
1050,66.0,0.126412364,61174
1060,64.0,0.130194639,61754
1070,66.0,0.130953253,62324
1080,65.0,0.131773056,62896
1090,66.0,0.132566443,63471
1100,66.0,0.133489981,64061
1110,67.0,0.134257339,64639
1120,69.0,0.135038031,65223
1130,69.0,0.135877826,65780
1140,67.0,0.137259638,66364
1150,67.0,0.138038713,66938
1160,67.0,0.139883842,67519
1170,66.0,0.141491781,68093
1180,67.0,0.142299848,68660
1190,69.0,0.143055665,69233
1200,72.0,0.14381507,69822
1210,69.0,0.144691451,70393
1220,69.0,0.146142186,70980
1230,72.0,0.147754733,71553
1240,71.0,0.149231017,72154
1250,72.0,0.158063317,72729
1260,70.0,0.159592993,73301
1270,68.0,0.164674195,73865
1280,68.0,0.165456811,74426
1290,66.0,0.166676851,74999
1300,66.0,0.167668969,75569
1310,64.0,0.16859264,76140
1320,64.0,0.169449565,76725
1330,64.0,0.1702777,77304
1340,64.0,0.171069423,77878
1350,64.0,0.171854158,78443
1360,64.0,0.172624417,79013
1370,65.0,0.173632411,79598
1380,64.0,0.176698942,80173
1390,67.0,0.178106959,80761
