iterations,fitness,time,fevals
0,52.0,0.000561086999998,430
10,54.0,0.001118703,766
20,55.0,0.001697331,1097
30,55.0,0.002248468,1426
40,56.0,0.002898526,1757
50,58.0,0.003381704,2097
60,57.0,0.003881798,2441
70,59.0,0.004411041,2786
80,58.0,0.005038175,3124
90,62.0,0.005649127,3453
100,62.0,0.006249917,3782
110,61.0,0.006826579,4120
120,62.0,0.007463491,4445
130,64.0,0.008136153,4788
140,62.0,0.008794653,5116
150,64.0,0.009467106,5446
160,64.0,0.010072116,5777
170,63.0,0.010703835,6120
180,64.0,0.011316452,6459
190,64.0,0.011948497,6795
200,65.0,0.012560595,7127
210,64.0,0.013207412,7465
220,67.0,0.013876345,7799
230,67.0,0.01456034,8135
240,68.0,0.015405489,8474
250,68.0,0.018334978,8803
260,69.0,0.018948007,9140
270,70.0,0.019554757,9473
280,71.0,0.020329736,9802
290,72.0,0.021020473,10126
300,72.0,0.02170321,10456
310,71.0,0.022333586,10796
320,72.0,0.023008263,11117
330,70.0,0.02367315,11454
340,71.0,0.024353817,11796
350,70.0,0.025017295,12131
360,69.0,0.025865665,12454
370,70.0,0.026885455,12794
380,69.0,0.027529172,13131
390,71.0,0.028175712,13464
400,71.0,0.028843718,13801
410,72.0,0.029516371,14137
420,72.0,0.030225286,14469
430,72.0,0.030957027,14794
440,73.0,0.031665828,15137
450,74.0,0.032714217,15481
460,71.0,0.033536191,15827
470,69.0,0.034224323,16154
480,69.0,0.034899457,16490
490,68.0,0.035576361,16832
500,71.0,0.036489072,17171
510,68.0,0.037079582,17497
520,68.0,0.037721971,17830
530,69.0,0.038485282,18167
540,71.0,0.039165374,18497
550,70.0,0.043006699,18835
560,70.0,0.043610607,19166
570,69.0,0.044224867,19505
580,70.0,0.044893311,19831
590,68.0,0.04556914,20154
600,68.0,0.046221223,20493
610,67.0,0.047086036,20829
620,67.0,0.047787163,21162
630,66.0,0.048587973,21500
640,66.0,0.049494961,21850
650,67.0,0.050199673,22188
660,67.0,0.051196134,22523
670,68.0,0.051841977,22861
680,68.0,0.052734481,23199
690,69.0,0.05338328,23526
700,70.0,0.054102238,23854
710,71.0,0.05471784,24182
720,68.0,0.055335724,24512
730,68.0,0.055937864,24834
740,70.0,0.056713035,25164
750,70.0,0.05740235,25499
760,70.0,0.058091807,25849
770,70.0,0.058834998,26185
780,70.0,0.05953923,26529
790,71.0,0.060203525,26863
800,70.0,0.060894088,27189
810,70.0,0.061550875,27523
820,72.0,0.062222745,27849
830,70.0,0.062911604,28183
840,71.0,0.063534217,28520
850,70.0,0.064249601,28862
860,71.0,0.064872531,29197
870,70.0,0.0654899,29521
880,71.0,0.066191406,29863
890,73.0,0.066869494,30183
900,71.0,0.06756543,30510
910,70.0,0.068243095,30844
920,70.0,0.06927685,31164
930,69.0,0.069909552,31485
940,68.0,0.070528797,31813
950,69.0,0.07117148,32151
960,68.0,0.07183531,32477
970,68.0,0.072926692,32810
980,67.0,0.073548186,33140
990,68.0,0.074217561,33463
