iterations,fitness,time,fevals
0,70.0,0.159453554,1000
10,77.0,0.298398492,2100
20,77.0,0.416854825,3200
30,77.0,0.578467108,4300
40,77.0,0.6961953,5400
50,77.0,0.83758989,6500
60,77.0,0.946855154,7600
70,76.0,1.034834121,8700
80,77.0,1.105426852,9800
90,78.0,1.197991449,10900
100,77.0,1.326488546,12000
110,77.0,1.447371635,13100
120,78.0,1.732089602,14200
130,77.0,1.890596961,15300
140,77.0,1.943731568,16400
150,77.0,2.022097839,17500
160,77.0,2.116075127,18600
170,77.0,2.20487606,19700
180,77.0,2.313368823,20800
190,77.0,2.420127092,21900
200,77.0,2.633496779,23000
210,77.0,2.879643038,24100
220,77.0,2.9879932,25200
230,77.0,3.055080521,26300
240,77.0,3.104923495,27400
250,77.0,3.159322258,28500
260,77.0,3.228623696,29600
270,76.0,3.393676817,30700
280,77.0,3.543712371,31800
290,76.0,3.638703212,32900
300,76.0,3.772960311,34000
310,77.0,3.845196473,35100
320,77.0,3.964948502,36200
330,77.0,4.0932615,37300
340,77.0,4.207261818,38400
350,77.0,4.284623932,39500
360,77.0,4.35722884,40600
370,77.0,4.442965087,41700
380,77.0,4.526762934,42800
390,76.0,4.64331679,43900
400,78.0,4.820088042,45000
410,77.0,4.918438102,46100
420,76.0,4.975389597,47200
430,76.0,5.026648485,48300
440,77.0,5.088125156,49400
450,77.0,5.2202108,50500
460,77.0,5.334507425,51600
470,77.0,5.421655203,52700
480,78.0,5.510496227,53800
490,78.0,5.606604892,54900
500,78.0,5.66606673,56000
510,78.0,5.711172122,57100
520,78.0,5.754413238,58200
530,78.0,5.801560924,59300
540,78.0,5.847288358,60400
550,77.0,5.893068733,61500
560,78.0,5.938703521,62600
570,78.0,5.982417163,63700
580,78.0,6.025647492,64800
590,78.0,6.069080109,65900
600,78.0,6.120213968,67000
610,79.0,6.164667886,68100
620,79.0,6.221513719,69200
630,78.0,6.317283597,70300
640,78.0,6.557983232,71400
650,78.0,6.771822919,72500
660,78.0,6.92025684,73600
670,79.0,7.008147709,74700
680,79.0,7.061926966,75800
690,79.0,7.108806431,76900
700,78.0,7.160280576,78000
710,78.0,7.253454297,79100
720,78.0,7.438808779,80200
730,79.0,7.628359814,81300
740,79.0,7.729466464,82400
750,79.0,7.786921114,83500
760,78.0,7.850494275,84600
770,78.0,7.905188798,85700
780,78.0,8.021656649,86800
790,78.0,8.145057822,87900
800,78.0,8.215363175,89000
810,79.0,8.309807644,90100
820,79.0,8.405811957,91200
830,78.0,8.491420555,92300
840,79.0,8.576452764,93400
850,78.0,8.639213094,94500
860,78.0,8.726981187,95600
870,78.0,8.836102132,96700
880,79.0,8.954428072,97800
890,79.0,9.082381682,98900
900,78.0,9.184900383,100000
910,78.0,9.327004754,101100
920,79.0,9.413448139,102200
930,78.0,9.496594032,103300
940,78.0,9.63740743,104400
950,79.0,9.709678298,105500
960,79.0,9.762210263,106600
970,78.0,9.810275185,107700
980,79.0,9.858707377,108800
990,79.0,9.907035161,109900
1000,79.0,9.95949398,111000
1010,80.0,10.052275507,112100
1020,80.0,10.146614593,113200
1030,79.0,10.262406121,114300
1040,79.0,10.390965688,115400
1050,80.0,10.470232312,116500
1060,79.0,10.663182359,117600
1070,79.0,10.784925127,118700
1080,79.0,10.846165709,119800
1090,79.0,10.899189826,120900
1100,79.0,10.945942632,122000
1110,80.0,10.995712551,123100
1120,79.0,11.042872987,124200
1130,80.0,11.095774032,125300
1140,80.0,11.144966479,126400
1150,80.0,11.221336468,127500
1160,79.0,11.303074515,128600
1170,79.0,11.385140679,129700
1180,79.0,11.538570974,130800
