iterations,fitness,time,fevals
0,73.0,0.087970145,1000
10,80.0,0.143892639,2100
20,79.0,0.196603111,3200
30,79.0,0.252534705,4300
40,79.0,0.328183099,5400
50,78.0,0.402355002,6500
60,78.0,0.589011715,7600
70,78.0,0.757214037,8700
80,78.0,0.870607266,9800
90,78.0,0.923971526,10900
100,78.0,0.968561795,12000
110,78.0,1.014600399,13100
120,78.0,1.061825166,14200
130,78.0,1.127033768,15300
140,77.0,1.201729085,16400
150,78.0,1.264673251,17500
160,77.0,1.319451991,18600
170,77.0,1.382931849,19700
180,78.0,1.454583346,20800
190,77.0,1.550789173,21900
200,78.0,1.641270373,23000
210,78.0,1.739749157,24100
220,77.0,1.811482583,25200
230,78.0,1.881693323,26300
240,78.0,1.943122017,27400
250,77.0,1.990244108,28500
260,77.0,2.036182072,29600
270,78.0,2.083445756,30700
280,78.0,2.129366968,31800
290,77.0,2.174410703,32900
300,77.0,2.220819699,34000
310,78.0,2.269098712,35100
320,77.0,2.324092946,36200
330,77.0,2.369674219,37300
340,77.0,2.437563109,38400
350,78.0,2.522080033,39500
360,78.0,2.606176096,40600
370,77.0,2.700917608,41700
380,77.0,2.773549175,42800
390,78.0,2.834756613,43900
400,78.0,2.909444131,45000
410,77.0,2.958308431,46100
420,77.0,3.005390031,47200
430,78.0,3.05268956,48300
440,77.0,3.100838885,49400
450,79.0,3.148041857,50500
460,78.0,3.195938169,51600
470,77.0,3.245864886,52700
480,77.0,3.293155446,53800
490,77.0,3.338243412,54900
500,77.0,3.393629827,56000
510,78.0,3.480490495,57100
520,78.0,3.570795351,58200
530,78.0,3.672144096,59300
540,77.0,3.75240339,60400
550,78.0,3.808955274,61500
560,78.0,3.855288089,62600
570,77.0,3.901086282,63700
580,77.0,3.947868353,64800
590,78.0,3.991963609,65900
600,77.0,4.033451437,67000
610,78.0,4.081280886,68100
620,77.0,4.132922865,69200
630,77.0,4.183225408,70300
640,77.0,4.232429495,71400
650,78.0,4.278851944,72500
660,78.0,4.325442459,73600
670,78.0,4.402908639,74700
680,77.0,4.49725256,75800
690,78.0,4.622102078,76900
700,77.0,4.701974264,78000
710,78.0,4.753615673,79100
720,78.0,4.799003538,80200
730,77.0,4.844423581,81300
740,77.0,4.889026963,82400
750,77.0,4.934713961,83500
760,77.0,4.982736675,84600
770,77.0,5.035223496,85700
780,78.0,5.085967149,86800
790,77.0,5.147783391,87900
800,77.0,5.217517033,89000
810,78.0,5.280255222,90100
820,78.0,5.361330134,91200
830,77.0,5.499980352,92300
840,78.0,5.637050802,93400
850,77.0,5.716515897,94500
860,78.0,5.766422399,95600
870,77.0,5.814632009,96700
880,77.0,5.861845493,97800
890,77.0,5.910193486,98900
900,78.0,5.956034952,100000
910,78.0,6.002230493,101100
920,78.0,6.048427956,102200
930,78.0,6.100019135,103300
940,77.0,6.152885053,104400
950,77.0,6.207177532,105500
960,77.0,6.259673148,106600
970,77.0,6.338786534,107700
980,77.0,6.462583397,108800
990,78.0,6.596025902,109900
1000,77.0,6.688408979,111000
1010,77.0,6.749242126,112100
1020,78.0,6.808839883,113200
1030,77.0,6.862913583,114300
1040,77.0,6.920123102,115400
1050,77.0,7.004885288,116500
1060,78.0,7.067293818,117600
1070,77.0,7.11841056,118700
1080,77.0,7.166549281,119800
