iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,12.8101309023,12.7097917941,12.0533079197,0.164444444444,0.16,0.178,0.566092370059,0.556862745098,0.564503518374,5.639142656
10,12.7896414576,12.6966538791,12.0224817201,0.16462962963,0.161666666667,0.177,0.570025989027,0.560625814863,0.569649805447,62.095386902
20,12.7863065861,12.7061034817,12.0228738458,0.16462962963,0.161666666667,0.177,0.570025989027,0.558746736292,0.568535825545,119.123089152
30,12.7817576148,12.7018079908,12.0375665609,0.16462962963,0.16,0.176,0.568411917848,0.556862745098,0.5640625,186.114026701
40,12.7851390679,12.7056435529,12.0520325529,0.164259259259,0.161666666667,0.175,0.567501085226,0.555701179554,0.561815336463,252.444476138
50,12.7716841747,12.6911755741,12.0324912133,0.164074074074,0.161666666667,0.175,0.569488587114,0.56135770235,0.567420109119,319.776142348
60,12.7619492522,12.682905552,12.032621692,0.163518518519,0.16,0.175,0.570892831386,0.5625,0.566302652106,387.882449297
70,12.7581429468,12.6822147116,12.0267957984,0.163518518519,0.158333333333,0.175,0.571098932795,0.561768530559,0.567420109119,455.608375986
80,12.7274516398,12.6643668632,11.9962967872,0.164074074074,0.16,0.176,0.580312365668,0.568093385214,0.573643410853,523.559297458
90,12.6590007666,12.63047368,11.92265197,0.164814814815,0.16,0.173,0.599745870394,0.58748403576,0.591914569031,592.353543699
100,12.614222391,12.5904526179,11.9003839895,0.165,0.16,0.174,0.605625879044,0.592875318066,0.596651445967,662.957688806
110,12.5969090506,12.5875515034,11.8842689016,0.16462962963,0.158333333333,0.172,0.609670637701,0.592121982211,0.6,730.267281463
120,12.5935600675,12.5978539893,11.8764521622,0.16462962963,0.158333333333,0.172,0.609670637701,0.590330788804,0.602118003026,796.940204123
130,12.5406138398,12.5457331621,11.8116054846,0.164074074074,0.156666666667,0.171,0.61957730812,0.596713021492,0.611570247934,863.819963166
140,12.527351825,12.544702803,11.7947381108,0.162777777778,0.158333333333,0.173,0.621951219512,0.599241466498,0.618834080717,931.831793185
150,12.5151203549,12.5417962875,11.7783781357,0.162777777778,0.158333333333,0.173,0.624619640387,0.599241466498,0.62192393736,999.176751111
160,12.5128383285,12.541053865,11.7751962629,0.162777777778,0.158333333333,0.174,0.625,0.599241466498,0.623976172748,1066.06540636
170,12.5112977396,12.5430477455,11.7847843048,0.161851851852,0.158333333333,0.171,0.624360569612,0.59746835443,0.618371919343,1133.41326521
180,12.5013127899,12.5360885333,11.7727958394,0.163888888889,0.158333333333,0.174,0.628106018774,0.60101010101,0.623976172748,1200.50694757
190,12.5068891104,12.5389345726,11.7735418285,0.163703703704,0.158333333333,0.174,0.627071823204,0.599241466498,0.623976172748,1267.4138198
200,12.3976175188,12.4690166319,11.6050591421,0.164074074074,0.16,0.172,0.650393273664,0.618453865337,0.657971014493,1334.1195323
