iterations,fitness,time,fevals
0,0.030818122453,0.00730545999977,463
10,0.0372304227535,0.0143841130048,825
20,0.0451709494625,0.0211233170048,1187
30,0.0498487051222,0.0278139380025,1554
40,0.0532326493016,0.0346494730038,1916
50,0.0629025852131,0.0412189110066,2281
60,0.061070865619,0.0474052800055,2652
70,0.0647798601556,0.0536560950059,3016
80,0.0668877788268,0.0595756930052,3395
90,0.0710787550041,0.064955397007,3758
100,0.0745401646023,0.0711133100049,4123
110,0.0752781704178,0.0769135910014,4495
120,0.072417708979,0.0826175350012,4867
130,0.0768644412747,0.0881725110012,5234
140,0.0746916446947,0.0939690629966,5600
150,0.0823091355726,0.100441722992,5970
160,0.0783577580948,0.106248823991,6340
170,0.0818072892622,0.111799506994,6701
180,0.0791137857905,0.117383665995,7071
190,0.0757104769285,0.123046768989,7443
200,0.0777034956617,0.12882060399,7811
210,0.0794973944997,0.13412002899,8174
220,0.0884694689133,0.13927709499,8536
230,0.0830663072705,0.144442476987,8906
240,0.0846637943408,0.15041577899,9272
250,0.0804851549756,0.172203022987,9643
260,0.0857153353979,0.185630061991,10017
270,0.0866061069499,0.20007346099,10382
280,0.0892776577144,0.205968213988,10752
290,0.0892776577144,0.215410849989,11116
300,0.0892776577144,0.220520408984,11479
310,0.0924741385094,0.234012402987,11853
320,0.0857043552845,0.238596326984,12224
330,0.0877544330134,0.255453462982,12593
340,0.0784608438481,0.259884991981,12952
350,0.0801101361528,0.275074428988,13316
360,0.0850992313431,0.279837617993,13679
370,0.0930904457364,0.288712562993,14052
380,0.0976631493973,0.308670653991,14415
390,0.0876944705124,0.323973155995,14782
400,0.0885440115831,0.328595606996,15145
410,0.0856069301835,0.333003624997,15511
420,0.0850602678419,0.337548967,15881
430,0.0902643427314,0.362446642001,16244
440,0.0909667200332,0.366883434996,16615
450,0.0915423668541,0.370814695001,16977
460,0.0909667200332,0.378944862998,17340
470,0.0911538712275,0.382946557998,17711
480,0.0929456022768,0.394655622993,18083
490,0.0892586239765,0.398792231994,18445
500,0.0939320559341,0.413029800991,18809
510,0.0872492289172,0.417298438988,19182
520,0.0872622403374,0.440021327988,19551
530,0.0838699172586,0.444560000986,19916
540,0.0888420436839,0.449320146981,20281
550,0.0803762515395,0.465055731984,20645
560,0.0808905690275,0.483951964983,21009
570,0.0846263919348,0.48874255798,21371
580,0.0786231314837,0.50397931398,21736
590,0.0840345536384,0.508763739985,22105
600,0.0829963663276,0.533222446982,22475
610,0.0856739636744,0.537620886978,22838
620,0.08942322942,0.549707799975,23210
630,0.0881990062749,0.554686787982,23570
640,0.088695274692,0.560762994981,23936
650,0.083385397543,0.569541642988,24308
660,0.0856341617264,0.574949725989,24675
670,0.0830920199246,0.580121634994,25041
680,0.0917276174251,0.584794649993,25408
690,0.091208512584,0.589665221996,25772
700,0.0978019466231,0.600004763997,26137
710,0.0962550621346,0.604685971004,26506
720,0.0900712565447,0.609257092008,26872
730,0.0964111948389,0.614093586009,27237
740,0.0964111948389,0.618972739008,27608
750,0.0916602459787,0.623490613012,27972
760,0.0919071994681,0.628021837008,28340
770,0.0907081794942,0.632739140005,28705
780,0.0957637924125,0.637752038005,29077
790,0.096969283815,0.642687182008,29442
800,0.0981650161405,0.647904867008,29811
810,0.103835150691,0.65276873501,30178
820,0.0976738111603,0.657695242007,30549
830,0.099725714319,0.662587669009,30914
840,0.104972974901,0.667305474009,31289
850,0.10576653736,0.672050024012,31655
860,0.0940752507126,0.677093375016,32021
870,0.0934579833393,0.682252199018,32389
880,0.0956125219412,0.686956759018,32758
890,0.0917011493988,0.690717256024,33122
900,0.100552390172,0.695541806024,33486
910,0.0920720654542,0.700912682027,33851
920,0.0904973308642,0.705640939028,34224
930,0.0920219412303,0.710431181025,34592
940,0.0980531790239,0.715079846028,34960
950,0.0980292025872,0.719705980024,35316
960,0.0981744398394,0.724380303021,35682
970,0.0978175125219,0.729341027021,36052
980,0.100826010595,0.73405998302,36420
990,0.0980906907818,0.738804124019,36783
1000,0.0989513964453,0.743772250018,37148
1010,0.0988190880487,0.748398034018,37515
1020,0.0970336813076,0.753180199019,37887
1030,0.106636405223,0.757902112025,38262
1040,0.0976350315272,0.762718688027,38634
1050,0.0892170571986,0.767344969026,39002
1060,0.0970658290632,0.772176492028,39368
1070,0.102737624927,0.776661564028,39736
1080,0.0962850004652,0.781321523027,40101
1090,0.094035325372,0.786077035031,40469
1100,0.10423249861,0.795366442027,40834
1110,0.103586083521,0.800078482025,41206
1120,0.10507891539,0.804923013027,41569
1130,0.0997226910758,0.809831803032,41938
1140,0.0997226910758,0.815034130028,42310
1150,0.0997226910758,0.819765630025,42681
1160,0.0914389120821,0.824471665022,43052
1170,0.09526780736,0.829557990022,43416
1180,0.0936520671812,0.834699120023,43786
1190,0.0903549931485,0.840020687028,44160
1200,0.0921294002098,0.845844984025,44526
1210,0.0940602164412,0.850451347025,44900
1220,0.0914354760811,0.855440964027,45263
1230,0.0965544683325,0.860244105024,45634
1240,0.0994712290184,0.867342239027,45994
1250,0.0947397498405,0.872737346028,46365
1260,0.104587272097,0.877442300029,46737
1270,0.101262830181,0.89721737503,47101
1280,0.098368106406,0.901955060028,47469
1290,0.0924017443208,0.906829053027,47823
1300,0.0970312141157,0.911669822031,48185
1310,0.0958334803423,0.916347461032,48548
1320,0.0935612446772,0.921136473036,48921
