iterations,fitness,time,fevals
0,0.0235681810858,7.040518014,1000
10,0.0223293186068,14.262774444,2100
20,0.0232016174751,21.809814236,3200
30,0.0227741516336,29.108295851,4300
40,0.0233773075255,36.334074337,5400
50,0.0227083892376,43.702896265,6500
60,0.0232690278107,51.034696292,7600
70,0.0229876773517,58.313875014,8700
80,0.0231065145768,65.730757736,9800
90,0.0234709300066,72.993566258,10900
100,0.0232836745467,80.25496045,12000
110,0.0238237258234,87.706114798,13100
120,0.0240398959676,94.821590278,14200
130,0.0227548512004,102.162354789,15300
140,0.0235980284235,109.389808821,16400
150,0.0230311335219,116.729789413,17500
160,0.023487900489,124.02468879,18600
170,0.0236135735646,131.384969578,19700
180,0.0232396177881,138.459726213,20800
190,0.0226465339397,145.983116811,21900
200,0.0231185697953,153.66329425,23000
210,0.0245608197408,161.090950817,24100
220,0.0231092297164,168.632151232,25200
230,0.0235458601883,176.001686036,26300
240,0.0232852456531,183.397240008,27400
250,0.0237759282355,190.575949336,28500
260,0.0231988425432,198.106189878,29600
270,0.024010911427,205.758444527,30700
280,0.0227516858682,213.136108033,31800
290,0.0227162540571,221.07258628,32900
300,0.024800569745,228.843657509,34000
310,0.0232020351589,236.140279412,35100
320,0.0228780841013,243.715449186,36200
330,0.026105054286,251.06330488,37300
340,0.0234703821415,258.685569237,38400
350,0.0237796264466,265.953648039,39500
360,0.0233651689496,273.532936793,40600
370,0.0239575178152,280.975479271,41700
380,0.0242688101862,288.602359342,42800
390,0.024139022337,296.028426332,43900
400,0.022967254966,303.483070791,45000
410,0.0230579408013,310.793638382,46100
420,0.0234607775399,318.277466935,47200
430,0.0237208789448,325.664738105,48300
440,0.023154143559,333.480441273,49400
450,0.0226951181546,340.76133694,50500
460,0.0246273857969,348.137890679,51600
470,0.0236762861166,355.426425793,52700
480,0.0237668991605,362.76226255,53800
490,0.0241399135242,370.137045864,54900
500,0.0242264379542,377.744157856,56000
510,0.0239221410883,384.987058957,57100
520,0.0237056813233,392.421793637,58200
530,0.0245287942977,399.722728061,59300
540,0.0234357712013,407.187401703,60400
550,0.0245880142262,414.599670643,61500
560,0.0238250288823,421.915543258,62600
570,0.0238334651986,429.454228903,63700
580,0.0241738255424,436.767906122,64800
590,0.0230867286407,444.386697442,65900
600,0.0232982635432,451.959596098,67000
610,0.0250416223514,459.278723932,68100
620,0.0240953013445,467.175316808,69200
630,0.0232031342462,474.605637068,70300
640,0.0249555622391,482.150675409,71400
650,0.0226344480265,489.294022647,72500
660,0.0232607792073,496.446845037,73600
670,0.0235630668959,503.958833731,74700
680,0.024046081948,511.175344723,75800
690,0.0236446874223,518.422680579,76900
700,0.0233986040038,525.900192512,78000
710,0.023880502933,533.28202777,79100
720,0.0230169860279,540.478623086,80200
730,0.0238321145441,547.945690667,81300
740,0.0243697747924,555.362383791,82400
750,0.0238294578118,562.308195735,83500
760,0.0225141948784,569.621170992,84600
770,0.0226404647453,576.959293505,85700
780,0.0248648451749,584.351919814,86800
790,0.0229197486701,591.718501136,87900
800,0.0231666943453,599.004166118,89000
810,0.0238952637536,606.26162736,90100
820,0.0226602504812,613.719640511,91200
830,0.0232833260624,621.159618518,92300
840,0.0234923998518,628.192979014,93400
850,0.0242058994874,635.603837537,94500
860,0.0233927581191,642.730457887,95600
870,0.0242457685568,649.953877665,96700
880,0.0236290646325,657.368713749,97800
890,0.0231837542697,664.479604716,98900
900,0.0224578064367,671.792228673,100000
910,0.0229957662992,679.114842113,101100
920,0.0233688157686,686.230209466,102200
930,0.0238531768183,693.190696017,103300
940,0.0235438582969,700.461774079,104400
950,0.023655997897,707.901013643,105500
960,0.0250213485446,715.153631853,106600
970,0.0239441382284,722.53333542,107700
980,0.0232816588019,729.793062961,108800
990,0.0241178009624,737.451613912,109900
1000,0.0232994882711,744.702590671,111000
1010,0.0231406477619,752.422129657,112100
1020,0.0239227815885,760.376320222,113200
1030,0.0232729179635,768.022323952,114300
1040,0.0233309177728,775.432062906,115400
1050,0.0237981583954,782.752525122,116500
1060,0.02371917256,790.366641688,117600
1070,0.0228406659494,797.865651234,118700
1080,0.0235520323987,805.124566387,119800
1090,0.0227537575544,812.748232276,120900
1100,0.0236929456345,820.178524674,122000
1110,0.0230286606059,827.732247252,123100
1120,0.023409139415,835.399578236,124200
1130,0.0234989589286,842.94112372,125300
1140,0.0240804765245,850.702517546,126400
1150,0.023207410268,858.331682561,127500
1160,0.0239509229833,865.905596428,128600
1170,0.0235976348704,873.47760135,129700
1180,0.0241032345928,881.203002894,130800
1190,0.0233181363242,888.671063571,131900
1200,0.0239095325994,896.251284144,133000
1210,0.0233339969622,903.689526083,134100
1220,0.0235131285369,911.419267157,135200
1230,0.0227012936561,919.028584158,136300
1240,0.022870024621,926.669774571,137400
1250,0.0234672273634,932.213673195,138500
1260,0.0241936392694,939.403056215,139600
1270,0.0237150812242,946.994646678,140700
1280,0.023446105256,954.614976887,141800
1290,0.0232157055721,962.283620568,142900
1300,0.0234282030331,969.92989822,144000
1310,0.0231020206659,977.51868758,145100
1320,0.0229907339138,985.177931724,146200
1330,0.0235606418554,992.685447464,147300
1340,0.0242323136334,1000.9234522,148400
1350,0.0236112742172,1008.53239949,149500
1360,0.0236572587284,1016.2193888,150600
