iterations,fitness,time,fevals
0,0.0264042295759,0.0032107779989,285
10,0.0309982640865,0.00635164100095,475
20,0.0360402843274,0.00934073299868,661
30,0.0396685673609,0.0122519069992,851
40,0.0397749716192,0.0151960570001,1041
50,0.0420664953298,0.0181597229966,1226
60,0.0431874184426,0.021104070991,1410
70,0.0450343565492,0.0242938369847,1594
80,0.0455676032854,0.0279670059826,1780
90,0.0455676032854,0.0313142189843,1965
100,0.0479841351282,0.0348188709831,2152
110,0.0481104807629,0.0377021379827,2341
120,0.0494732886451,0.0406476099815,2532
130,0.0476763225694,0.043378250979,2716
140,0.0488553501942,0.0461601489806,2896
150,0.0582021434059,0.0488773269826,3080
160,0.0508923293159,0.0516644779855,3266
170,0.0561129685212,0.0544010879821,3457
180,0.0622069255967,0.0570724619829,3645
190,0.0568210654944,0.0598301159844,3829
200,0.0605295405332,0.0628127209857,4016
210,0.0586442490978,0.0662405249823,4203
220,0.0584625951496,0.0687788619834,4384
230,0.0629428349424,0.0712797689848,4570
240,0.0620164524818,0.0738914679896,4753
250,0.0698225594884,0.0764213179864,4940
260,0.0665151612558,0.0792147269822,5119
270,0.0665151612558,0.0820088969849,5307
280,0.0666008893876,0.0847963889828,5492
290,0.0668240439775,0.0874006429804,5678
300,0.064485496879,0.0902620279812,5859
310,0.0687687768158,0.0926038409816,6040
320,0.0670422825638,0.095070650983,6229
330,0.0670422825638,0.100834463985,6420
340,0.066411479868,0.103504113984,6608
350,0.0678026387755,0.106207483987,6797
360,0.0690106054973,0.108816424989,6982
370,0.0697724289553,0.111393508989,7166
380,0.0709220182732,0.113807434987,7357
390,0.0713802741595,0.116169423993,7541
400,0.0713802741595,0.118574801993,7727
410,0.0711322587481,0.121045174994,7910
420,0.0719682305522,0.123503001996,8099
430,0.0729181677389,0.126013959001,8280
440,0.0717629231345,0.128539584002,8465
450,0.070994126013,0.131024694005,8649
460,0.0709806342856,0.133512600005,8838
470,0.0729073768198,0.135983524,9021
480,0.0723981100693,0.138484326002,9208
490,0.0723981100693,0.141206485001,9393
500,0.0723981100693,0.143545041006,9578
510,0.0718189891513,0.145916311005,9764
520,0.0718189891513,0.148267054006,9945
530,0.0718189891513,0.150662352011,10134
540,0.0737669330537,0.153031043017,10323
550,0.0717636602113,0.155681764016,10517
560,0.0755414777032,0.158198684017,10699
570,0.0717636602113,0.16077247302,10885
580,0.0717636602113,0.163231842023,11071
590,0.0717636602113,0.165645632027,11254
600,0.0720615395689,0.168083467026,11441
610,0.0720615395689,0.170744165021,11626
620,0.0729191846642,0.173327704018,11814
630,0.0673163219961,0.175948645017,11999
640,0.0726264385043,0.178406056017,12183
650,0.0701981054576,0.181132601014,12368
660,0.0672594691679,0.184628139017,12548
670,0.0672594691679,0.187537435013,12734
680,0.0663962717266,0.190316260014,12920
690,0.0731549979155,0.193166748017,13097
700,0.0729351853478,0.196103797018,13291
710,0.0724633117016,0.198772146017,13473
720,0.0732272007079,0.201205195015,13662
730,0.0706343729237,0.203744528015,13843
740,0.0706343729237,0.211920772017,14034
750,0.0724642115111,0.216654662021,14214
760,0.0724642115111,0.218749752021,14398
770,0.0724642115111,0.220767030019,14582
780,0.0725587486634,0.223147332021,14773
790,0.0720569260588,0.225567278016,14961
800,0.072425135858,0.228084202019,15145
810,0.0744536947826,0.230496636017,15329
820,0.073119683634,0.232796557015,15518
830,0.0743567767728,0.235319521016,15699
840,0.0743567767728,0.237764527017,15892
850,0.0718000466334,0.240173791019,16084
860,0.0733893970718,0.242302205021,16264
870,0.0733893970718,0.245018169022,16448
880,0.0733893970718,0.247178370024,16631
890,0.0733893970718,0.249441945023,16817
900,0.0733893970718,0.251656955021,17008
910,0.0735224995617,0.253784803026,17196
920,0.074455411909,0.255934271023,17383
930,0.074455411909,0.258152878021,17568
940,0.074455411909,0.260443150022,17752
950,0.074455411909,0.269394330018,17943
960,0.0747068322966,0.272020984019,18126
970,0.0761100436358,0.274274918018,18311
980,0.074455411909,0.276893736023,18496
990,0.0755608976874,0.279085376023,18683
1000,0.0755608976874,0.281410210024,18864
1010,0.0755608976874,0.282752645027,19048
1020,0.0711430340388,0.284963126032,19230
1030,0.0712639819405,0.287423439033,19418
1040,0.071382343064,0.289675600034,19605
1050,0.0676289230629,0.292181424033,19791
1060,0.0699155128467,0.294608924036,19976
1070,0.0742562723136,0.297051579037,20162
1080,0.0742562723136,0.301924701038,20347
1090,0.0712868874934,0.304247275039,20531
1100,0.0712868874934,0.306225016036,20720
1110,0.0701102991293,0.322947679037,20903
1120,0.0709673583964,0.337765418037,21090
1130,0.0709673583964,0.339469124039,21279
1140,0.0669544957219,0.341173977038,21463
1150,0.0645148089017,0.347458312033,21648
1160,0.0676511794382,0.351097620034,21835
1170,0.0640057329137,0.35890095403,22021
1180,0.0690065716178,0.360757124028,22207
1190,0.0709430806475,0.362851866033,22396
1200,0.0710962173719,0.364652542034,22578
1210,0.0709430806475,0.366496819028,22767
1220,0.0709430806475,0.371450114028,22955
1230,0.0718944498632,0.373160840027,23146
1240,0.071565860359,0.382305510022,23331
1250,0.0738753196041,0.384020642021,23518
1260,0.0740727913304,0.385670424017,23706
1270,0.072151599121,0.387403945017,23895
1280,0.0749363805129,0.401844798012,24085
1290,0.0743112841991,0.406826272017,24273
1300,0.0758366522376,0.410228400018,24457
1310,0.0754826171506,0.412632526015,24643
1320,0.0811831879522,0.422565750014,24823
1330,0.083720302606,0.436762430014,25010
1340,0.0827055990005,0.438857884008,25198
1350,0.0833479033566,0.440618964007,25383
1360,0.0827997063444,0.442390804004,25568
1370,0.0845967709834,0.447694393006,25754
1380,0.0860256828577,0.449386690008,25940
1390,0.0860256828577,0.451150788009,26128
1400,0.0875802460929,0.452818623009,26313
1410,0.0860256828577,0.454470699013,26500
1420,0.0877099473355,0.46649036101,26682
1430,0.0877099473355,0.468693826013,26870
1440,0.0877099473355,0.470285063013,27057
1450,0.0877099473355,0.47175948901,27243
1460,0.0877099473355,0.473230393014,27429
1470,0.0877099473355,0.486295732015,27617
1480,0.0880685553251,0.488086365011,27801
1490,0.0880669882945,0.489594011007,27989
1500,0.0880669882945,0.491045482006,28173
