iterations,fitness,time,fevals
0,0.0178325634972,3.12849952024e-05,11
10,0.0185337658796,6.04819942964e-05,21
20,0.0186843304834,9.33619958232e-05,31
30,0.0190760467922,0.000123841993627,41
40,0.0198186845797,0.000151373991685,51
50,0.0190814535562,0.00018311299209,61
60,0.0193449330868,0.000213023995457,71
70,0.0196448627901,0.000254245998804,81
80,0.02012586751,0.00028942800418,91
90,0.0210631619044,0.000331351002387,101
100,0.0203465427466,0.000365348001651,111
110,0.0209349491368,0.000396003000787,121
120,0.0225672941749,0.000436481997895,131
130,0.0228577450967,0.000492601997394,141
140,0.02309618715,0.000541474000784,151
150,0.0240831893859,0.000574165998842,161
160,0.024318491075,0.000624740998319,171
170,0.0245287506543,0.00065315500251,181
180,0.0250601200485,0.000680675002513,191
190,0.0255204631112,0.000705469006789,201
200,0.026139424914,0.000916791010241,211
210,0.0261531884487,0.000942290003877,221
220,0.0261531884487,0.000967568004853,231
230,0.0261941680274,0.000992945002508,241
240,0.026494695281,0.0010171890026,251
250,0.0269156873432,0.00104164700315,261
260,0.027470120665,0.00106705399958,271
270,0.027609286055,0.00109453599725,281
280,0.0278210796026,0.00111997700151,291
290,0.027882594166,0.001147408002,301
300,0.0280622485567,0.00117274199874,311
310,0.0282418975494,0.00119859799452,321
320,0.0287530804893,0.00122525099869,331
330,0.0291108599477,0.00125390999892,341
340,0.0291108599477,0.00128017400129,351
350,0.0291804402058,0.00130593699578,361
360,0.0293392708771,0.00133172499045,371
370,0.0294805648323,0.00135811998916,381
380,0.0297652046851,0.00138642099046,391
390,0.0299993943221,0.00165460199059,401
400,0.0299993943221,0.001693220991,411
410,0.0302225748134,0.00172185699194,421
420,0.0305938747654,0.00174723999226,431
430,0.0305938747654,0.00177506099135,441
440,0.0310983666007,0.00185957898793,451
450,0.0310983666007,0.00189287299145,461
460,0.0317121900887,0.00192162299209,471
470,0.0317885203185,0.00194762299361,481
480,0.0317885203185,0.00197547099378,491
490,0.0323626875796,0.00199857199186,501
500,0.0331315514592,0.00202045699552,511
510,0.0339048912425,0.00204280899925,521
520,0.0339048912425,0.00219169499906,531
530,0.0341657547024,0.00223894599912,541
540,0.0341657547024,0.00227397300478,551
550,0.0344294146075,0.00230065500364,561
560,0.0350624621546,0.00233076800214,571
570,0.0351792845879,0.00235690800037,581
580,0.0351792845879,0.00239676600177,591
590,0.0351792845879,0.00243805500213,601
600,0.0353964733376,0.00247118499829,611
610,0.0355792145934,0.00250052199408,621
620,0.0355792145934,0.0025259269969,631
630,0.0355792145934,0.00255570299487,641
640,0.0355792145934,0.00258638799278,651
650,0.0355792145934,0.00273479599127,661
660,0.035824909832,0.00277468199056,671
670,0.035824909832,0.00280298198777,681
680,0.035824909832,0.00283440498606,691
690,0.0358848369887,0.002867279989,701
700,0.0358848369887,0.00289790999523,711
710,0.0360196330284,0.00489372899756,721
720,0.0362317612641,0.00492821299849,731
730,0.0362625585889,0.0049597899997,741
740,0.0362625585889,0.00498730399704,751
750,0.0367258876449,0.00501378499757,761
760,0.0370171678277,0.0050447409958,771
770,0.0370171678277,0.00507334899885,781
780,0.0370171678277,0.00510707400099,791
790,0.0372377557595,0.00514631400438,801
800,0.0373476303754,0.00517475200468,811
810,0.0373476303754,0.00519995801005,821
820,0.0377924511044,0.00522281100712,831
830,0.0386148573455,0.0052458450009,841
